original_path,new_path,result,reason,hash_before,hash_after
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\DJ Jazzy Jeff & The Fresh Prince - Summertime (Official Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\DJ Jazzy Jeff & the Fresh Prince - Summertime (Music Video) (Alt 1).mp3,applied,success,5b9e788fa03dbe48bde51aa8602e0ce843d503766915fa71e2cc9ac00c7c8fd4,5b9e788fa03dbe48bde51aa8602e0ce843d503766915fa71e2cc9ac00c7c8fd4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is (Official Music Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Eminem - My Name Is (Music Video) (Alt 1).mp3,applied,success,c9b23b306d2508da0b46ba3f346b4e1e1fb34465cac329e78a9648e7c608e67c,c9b23b306d2508da0b46ba3f346b4e1e1fb34465cac329e78a9648e7c608e67c
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Fugees - Fu-gee-la (Music Video) (Alt 1).mp3,applied,success,f5f469735b0e16c0e4e086835b3bd68bbd9629ec56a142e21a2d2adb12104b91,f5f469735b0e16c0e4e086835b3bd68bbd9629ec56a142e21a2d2adb12104b91
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\House of Pain - Jump Around (Official 4K Music Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\House of Pain - Jump Around (Music Video) (Alt 1).mp3,applied,success,37f45ed2756e54564516029a94d505e6541a79295f48e8964639f35355c35ac9,37f45ed2756e54564516029a94d505e6541a79295f48e8964639f35355c35ac9
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Mobb Deep - Shook Ones, Pt. II (Music Video) (Alt 1).mp3",applied,success,73d721da86e45e3c191e3445e5b8563542e6ca5fda079152010713b850a63091,73d721da86e45e3c191e3445e5b8563542e6ca5fda079152010713b850a63091
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Mobb Deep - Survival of the Fittest (Music Video) (Alt 1).mp3,applied,success,fe881f9df1c236169da4829a5afd562eb601f7b836e162e9b8d8c76f0a7bf96f,fe881f9df1c236169da4829a5afd562eb601f7b836e162e9b8d8c76f0a7bf96f
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Nas - Hate Me Now ft. Puff Daddy (Music Video) (Alt 1).mp3,applied,success,bcfbd00dba094763b2eb05e294e930eedf09eef8780ad5d9c2cb10a9dd1f490b,bcfbd00dba094763b2eb05e294e930eedf09eef8780ad5d9c2cb10a9dd1f490b
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Nas - Nas is Like (Music Video) (Alt 1).mp3,applied,success,4daaaa6d20a9cf2ba973a3ec8aa8eec8cf77fe92eb77abe9b50878aecf8ccfde,4daaaa6d20a9cf2ba973a3ec8aa8eec8cf77fe92eb77abe9b50878aecf8ccfde
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Naughty by Nature - O.p.p. (Music Video) (Alt 1).mp3,applied,success,8c5477a13051809131e1b9d1ef5d0af624f04e2dd56261502ae3e75a8e96fcc3,8c5477a13051809131e1b9d1ef5d0af624f04e2dd56261502ae3e75a8e96fcc3
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Naughty by Nature - Hip Hop Hooray (Music Video) (Alt 1).mp3,applied,success,9225b569d2db25639fa86b42b6566824c170073ec94585f8f8b5c5496f420ce7,9225b569d2db25639fa86b42b6566824c170073ec94585f8f8b5c5496f420ce7
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Raekwon - Ice Cream (Official HD Video) ft. Ghostface Killah, Method Man, Cappadonna.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Raekwon - Ice Cream ft. Ghostface Killah, Method Man, Cappadonna (Music Video) (Alt 1).mp3",applied,success,2caa4c1b50dd41216ad6eb3f05356be6a074dc5a7061e911e38c67800161856d,2caa4c1b50dd41216ad6eb3f05356be6a074dc5a7061e911e38c67800161856d
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Hypnotize (Official Music Video) [4K].mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Notorious B.I.G. - Hypnotize (Music Video) (Alt 1).mp3,applied,success,0f62868be3ccacd79794b4ebb9dd70d55dcf5edcf2bca13c1c165816b19711bd,0f62868be3ccacd79794b4ebb9dd70d55dcf5edcf2bca13c1c165816b19711bd
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Juicy (Official Video) [4K].mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Notorious B.I.G. - Juicy (Music Video) (Alt 1).mp3,applied,success,8f4677d4856c76d04407e2df468498367ab465eb0d936f5a4534e80d706159a2,8f4677d4856c76d04407e2df468498367ab465eb0d936f5a4534e80d706159a2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Warning (Official Music Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Notorious B.I.G. - Warning (Music Video) (Alt 1).mp3,applied,success,95fba1111bd27390d53c69dfa0ce28f96c897546a8e3b0a49e6e1ddf86013e0e,95fba1111bd27390d53c69dfa0ce28f96c897546a8e3b0a49e6e1ddf86013e0e
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - C.R.E.A.M. (Official HD Video).mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wu-tang Clan - C.r.e.a.m. (Music Video) (Alt 1).mp3,applied,success,f8362a085cb99b99c3dca774f523cac85bd18cae9612732ad6de79ce86aefa24,f8362a085cb99b99c3dca774f523cac85bd18cae9612732ad6de79ce86aefa24
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Triumph (Official HD Video) ft. Cappadonna.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wu-tang Clan - Triumph ft. Cappadonna (Music Video) (Alt 1).mp3,applied,success,9b2ac130adcd84ee5d246f60c641f32d27b1c70ccb134b57372cb4b4c88a16ed,9b2ac130adcd84ee5d246f60c641f32d27b1c70ccb134b57372cb4b4c88a16ed
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Marvin Gaye ❤️ Let’s Get it On - Greatest Hits Full Album Top 100 Motown Soul Classics (Alt 1).mp3,applied,success,f03a084d204cf55ed75bd4d05f25b4aa9a15de83a612cd6fd3a007345fb2c608,f03a084d204cf55ed75bd4d05f25b4aa9a15de83a612cd6fd3a007345fb2c608
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DELAIN - The Quest And The Curse (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Delain - The Quest and the Curse Napalm Records (Alt 1).mp3,applied,success,68b81d1a4d45998287358577cc731013815340f1a893b903bfe565dcc425b733,68b81d1a4d45998287358577cc731013815340f1a893b903bfe565dcc425b733
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - The Circus is in Town Napalm Records (Alt 1).mp3,applied,success,fece77b676ebdcaeda5ae8119c9cd27edec93dfd55e1c777b81e95820a2bfa6f,fece77b676ebdcaeda5ae8119c9cd27edec93dfd55e1c777b81e95820a2bfa6f
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Exit Eden - Femme Fatale Napalm Records (Alt 1).mp3,applied,success,6d4b8dc9971bd58222d7d5ea3d5634eae72fee7fee90a082260236d40ef041b8,6d4b8dc9971bd58222d7d5ea3d5634eae72fee7fee90a082260236d40ef041b8
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Hammerfall - Hammer of Dawn Napalm Records (Alt 1).mp3,applied,success,e6bb5d77a53d7ae0274ebfb80cde8e85783b781e150c707c5a9ba6c85caa762b,e6bb5d77a53d7ae0274ebfb80cde8e85783b781e150c707c5a9ba6c85caa762b
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Kamelot - Eventide Napalm Records (Music Video).mp3,applied,success,1bf798e57bc67ad31e1a31fa7c5e3d6ce43c893446c0c661b78652f35e97e5de,1bf798e57bc67ad31e1a31fa7c5e3d6ce43c893446c0c661b78652f35e97e5de
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Beast Of Gévaudan (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Powerwolf - Beast of Gévaudan Napalm Records (Alt 1).mp3,applied,success,502a120d90e891f836be480c848b6b4061997e0b361261e3e76d2e30ef9f0fb2,502a120d90e891f836be480c848b6b4061997e0b361261e3e76d2e30ef9f0fb2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\SERENITY - The End Of Babylon (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Serenity - The End of Babylon Napalm Records (Alt 1).mp3,applied,success,442c75e76f1694bd1a734c9d353b694bb44351c79179e7d2f51090e85c86c600,442c75e76f1694bd1a734c9d353b694bb44351c79179e7d2f51090e85c86c600
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS & WARKINGS - Pirates & Kings (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Visions of Atlantis & Warkings - Pirates & Kings Napalm Records (Alt 1).mp3,applied,success,c03ed7fabf3e475785a5549352e5fbe222a50945d3636e59ef3db57f866ebfcf,c03ed7fabf3e475785a5549352e5fbe222a50945d3636e59ef3db57f866ebfcf
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Genghis Khan (feat. Orden Ogan) (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Warkings - Genghis Khan (Feat. Orden Ogan) Napalm Records (Alt 1).mp3,applied,success,ceb1a2d5cf6a93f9a779a127d5527cd7eca36934bdfccd583df7567740759f14,ceb1a2d5cf6a93f9a779a127d5527cd7eca36934bdfccd583df7567740759f14
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - To Be a Dwarf (Official Video) ｜ Napalm Records.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Wind Rose - To Be a Dwarf Napalm Records (Alt 1).mp3,applied,success,7f66f8298e37b7069ecd198cf95b101a632e44858b79db8f99f6e7001e53b404,7f66f8298e37b7069ecd198cf95b101a632e44858b79db8f99f6e7001e53b404
"C:\Users\suppo\Downloads\New Music\Top1000\Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3","C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Jesús Alonso - La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3",applied,success,95d7bc7c7c94fb6910a905f65750f6fc80e4a7b90e661246ed8786322b9af238,95d7bc7c7c94fb6910a905f65750f6fc80e4a7b90e661246ed8786322b9af238
C:\Users\suppo\Downloads\New Music\Top1000\Katy Perry Last Friday Night Lyrics.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Katy Perry - Last Friday Night Lyrics.mp3,applied,success,baed1f2eeb7fd70f696272ac2e7870a2d38bf79ac9faa2c26aa6a28aba364520,baed1f2eeb7fd70f696272ac2e7870a2d38bf79ac9faa2c26aa6a28aba364520
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Albert Collins Ice Pick.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Albert Collins - Ice Pick.mp3,applied,success,c5d2c75c1cfb462706d2d1def0a5ea7bac070bfc929952d5d6766ecbbe000c8f,c5d2c75c1cfb462706d2d1def0a5ea7bac070bfc929952d5d6766ecbbe000c8f
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Junior Wells Hoodoman Blues.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Junior Wells - Hoodoman Blues.mp3,applied,success,6556de213c83a9f69d38eac39a4173304a497723cf8cb847ee98f331963a090f,6556de213c83a9f69d38eac39a4173304a497723cf8cb847ee98f331963a090f
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Muddy Waters - ~ My Home Is In The Delta.mp3,applied,success,22fd5b5ccf83baf1a9b8f11c6f6d4b1a5ca44c54269cce604816c70741674646,22fd5b5ccf83baf1a9b8f11c6f6d4b1a5ca44c54269cce604816c70741674646
C:\Users\suppo\Downloads\New Music\Top1000_Blues\elvis presley blue suede shoes color.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\elvis presley - blue suede shoes color.mp3,applied,success,64bcda3cbe2f5d332815b12f5e1addd7327f5e61535a634ab805e6e7122c6bd3,64bcda3cbe2f5d332815b12f5e1addd7327f5e61535a634ab805e6e7122c6bd3
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\muddy waters - all aboard.mp3,applied,success,907d1c45770f9b99443e2c221d666e4abac351c6975d8ff1b9d69ad5e8b3e81e,907d1c45770f9b99443e2c221d666e4abac351c6975d8ff1b9d69ad5e8b3e81e
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3",C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Edvard Grieg - In the Hall of the Mountain King from ＂Peer Gynt＂.mp3,applied,success,e7fac71551dd5942d9ce95cb184a8c42f6da20889e2c502fd877799652ef508e,e7fac71551dd5942d9ce95cb184a8c42f6da20889e2c502fd877799652ef508e
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Liszt ~ Prelude to Transcendental Etudes.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Franz Liszt - ~ Prelude to Transcendental Etudes.mp3,applied,success,94828e4bd71c8374ad2f8cb96a6d8480eba75bc2af263f08ee4eb2469fa37f0d,94828e4bd71c8374ad2f8cb96a6d8480eba75bc2af263f08ee4eb2469fa37f0d
C:\Users\suppo\Downloads\New Music\Top1000_Country\Alan Jackson Anywhere On Earth You Are.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Alan Jackson - Anywhere On Earth You Are.mp3,applied,success,4cc988fd229b51fe845bb1ed67e9e53b3778d0f4db0f2da58ac9ae983fa1d278,4cc988fd229b51fe845bb1ed67e9e53b3778d0f4db0f2da58ac9ae983fa1d278
C:\Users\suppo\Downloads\New Music\Top1000_Country\Alan Jackson Knew All Along.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Alan Jackson - Knew All Along.mp3,applied,success,5eb68b0533e83fa6492e6d06b7c912ef9de379af010a42b8c302c36826e9eaa0,5eb68b0533e83fa6492e6d06b7c912ef9de379af010a42b8c302c36826e9eaa0
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ No Use Running ~.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~ No Use Running ~.mp3,applied,success,d8ea0f2641e2675a56cc07bbeae2a1e087b877215f87ad440025e95cc948da32,d8ea0f2641e2675a56cc07bbeae2a1e087b877215f87ad440025e95cc948da32
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ Shes With Me ~.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~ Shes With Me ~.mp3,applied,success,f7d65e607f10b4938c4f91d41dfe6771a912984f85abd739c93fe3854ebd6f58,f7d65e607f10b4938c4f91d41dfe6771a912984f85abd739c93fe3854ebd6f58
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~~The First Fool In Line ~~.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~~The First Fool In Line ~~.mp3,applied,success,224dbc8b94365ec6a2052f49fa5474aafdedadf984bede1f444b8be6b598bb1d,224dbc8b94365ec6a2052f49fa5474aafdedadf984bede1f444b8be6b598bb1d
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\George Strait - Thats My Kind Of Woman.mp3,applied,success,b9ef482f05b1b924b4a1d6c03b98746fd4e625341e9d0d23218513ecc5b032be,b9ef482f05b1b924b4a1d6c03b98746fd4e625341e9d0d23218513ecc5b032be
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner, Silver Wings.mp3",C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Josh Turner - Silver Wings.mp3,applied,success,d4f4ce16baa4de08ae5e10775a295c35300bd4b9bcb9babb378b58b3e4e2a180,d4f4ce16baa4de08ae5e10775a295c35300bd4b9bcb9babb378b58b3e4e2a180
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Kenny Chesney - The Life.mp3,applied,success,3691dbc5a66f23449cc6f65bf17f740fe901f954c9771f3d7e95da18bd6de58d,3691dbc5a66f23449cc6f65bf17f740fe901f954c9771f3d7e95da18bd6de58d
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Kenny Chesney - ~ A Lot Of Things Different.mp3,applied,success,f84ff04bdc531ffe5355d5a25de310f61eb8d30223443c921665a6de90c8b805,f84ff04bdc531ffe5355d5a25de310f61eb8d30223443c921665a6de90c8b805
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith Old toy trains.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - Old toy trains.mp3,applied,success,889d8087bd9ebe5b471cd26df2f3e53d3fc440539d43d346432c3c8ff5adb856,889d8087bd9ebe5b471cd26df2f3e53d3fc440539d43d346432c3c8ff5adb856
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - That Dont Make Me A Bad Guy lyric video.mp3,applied,success,469733edb639e5ce29217d08f008884050daf0b55b4b8441669452b7a9b1e38f,469733edb639e5ce29217d08f008884050daf0b55b4b8441669452b7a9b1e38f
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith You Aint Much Fun.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Toby Keith - You Aint Much Fun.mp3,applied,success,154a85a4ff90470f1e8aff5b69ba2a567c7c9371bda8fe66dc32ef8947da6d82,154a85a4ff90470f1e8aff5b69ba2a567c7c9371bda8fe66dc32ef8947da6d82
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band Cold Hearted lyrics.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - Cold Hearted lyrics.mp3,applied,success,7daaf8041f29ab66be3191421834757af76c774764fafd8ebc3d70fff9771ed5,7daaf8041f29ab66be3191421834757af76c774764fafd8ebc3d70fff9771ed5
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band ~ Free Extended Version.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Zac Brown Band - ~ Free Extended Version.mp3,applied,success,e92a07cc04697071f137f15d32b7d922cd061b9c1785830b36d667dc0c8ded7c,e92a07cc04697071f137f15d32b7d922cd061b9c1785830b36d667dc0c8ded7c
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Black Sabbath ~ War Pigs.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Black Sabbath - ~ War Pigs.mp3,applied,success,44f59a7f3dcbee2e7189fd8abb5b9385b1cc3f7693c8060beb0840e590530f60,44f59a7f3dcbee2e7189fd8abb5b9385b1cc3f7693c8060beb0840e590530f60
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ambitionz Az A Ridah.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ambitionz Az - A Ridah.mp3,applied,success,11792b84276f8439f5ba672c14d0733a4a915e23451a0c511b5cbce1dd9e5d01,11792b84276f8439f5ba672c14d0733a4a915e23451a0c511b5cbce1dd9e5d01
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\MASTER P - SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,applied,success,19fdf36929c345cd9f1caed389a666028f54c6c168a18b90cd653b439e8fcaf2,19fdf36929c345cd9f1caed389a666028f54c6c168a18b90cd653b439e8fcaf2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\The Pharcyde - ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,applied,success,079dc6ab536e660dc2deb458d10f7f1c681fc8d069276d9c6c27e163556b3a5a,079dc6ab536e660dc2deb458d10f7f1c681fc8d069276d9c6c27e163556b3a5a
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\tha Dogg Pound - Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,applied,success,54da7e7c94a989de0cdd418de216f2f69dea28d305f2b49baf28f379bbb9d90d,54da7e7c94a989de0cdd418de216f2f69dea28d305f2b49baf28f379bbb9d90d
